Station/Location;Date;tre200b0;tpr200dx;tpr200dn;rre150b0;spr100h0
;;133;133;133;133;133
TAE;2024031500;6.4;15.0;6.4;0.0;0
TAE;2024031501;7.3;-;-;0.0;0
TAE;2024031502;7.1;-;-;0.0;0
TAE;2024031503;7.2;-;-;0.1;0
TAE;2024031504;7.5;-;-;0.0;0
TAE;2024031505;8.0;-;-;0.0;0
TAE;2024031506;8.7;-;-;0.0;0
TAE;2024031507;9.6;-;-;0.0;2
TAE;2024031508;11.0;-;-;0.0;7
TAE;2024031509;12.3;-;-;0.0;9
TAE;2024031510;13.5;-;-;0.0;10
TAE;2024031511;14.4;-;-;0.0;12
TAE;2024031512;14.9;-;-;0.0;12
TAE;2024031513;15.0;-;-;0.0;7
TAE;2024031514;14.7;-;-;0.0;3
TAE;2024031515;14.0;-;-;0.0;4
TAE;2024031516;13.2;-;-;0.0;3
TAE;2024031517;12.2;-;-;0.0;1
TAE;2024031518;11.3;-;-;0.0;0
TAE;2024031519;10.5;-;-;0.0;0
TAE;2024031520;9.8;-;-;0.0;0
TAE;2024031521;9.3;-;-;0.0;0
TAE;2024031522;8.8;-;-;0.2;0
TAE;2024031523;8.5;-;-;0.0;0
TAE;2024031600;8.1;13.2;5.6;0.2;0
TAE;2024031601;7.8;-;-;0.0;0
TAE;2024031602;7.6;-;-;0.2;0
TAE;2024031603;7.5;-;-;0.2;0
TAE;2024031604;7.6;-;-;0.0;0
TAE;2024031605;7.9;-;-;0.0;0
TAE;2024031606;8.4;-;-;0.0;0
TAE;2024031607;9.1;-;-;0.0;4
TAE;2024031608;9.9;-;-;0.0;5
TAE;2024031609;10.8;-;-;0.0;6
TAE;2024031610;11.6;-;-;0.0;5
TAE;2024031611;12.4;-;-;0.0;5
TAE;2024031612;12.9;-;-;0.0;8
TAE;2024031613;13.2;-;-;0.0;13
TAE;2024031614;13.1;-;-;0.0;21
TAE;2024031615;12.5;-;-;0.0;28
TAE;2024031616;11.7;-;-;0.0;32
TAE;2024031617;10.7;-;-;0.0;40
TAE;2024031618;9.6;-;-;0.0;6
TAE;2024031619;8.5;-;-;0.0;0
TAE;2024031620;7.6;-;-;0.0;0
TAE;2024031621;6.8;-;-;0.0;0
TAE;2024031622;6.2;-;-;0.0;0
TAE;2024031623;5.6;-;-;0.0;0
TAE;2024031700;4.9;13.1;2.9;0.0;0
TAE;2024031701;4.3;-;-;0.0;0
TAE;2024031702;3.6;-;-;0.0;0
TAE;2024031703;3.1;-;-;0.0;0
TAE;2024031704;2.9;-;-;0.0;0
TAE;2024031705;3.2;-;-;0.0;0
TAE;2024031706;4.1;-;-;0.0;0
TAE;2024031707;5.5;-;-;0.0;11
TAE;2024031708;7.2;-;-;0.0;11
TAE;2024031709;8.9;-;-;0.0;11
TAE;2024031710;10.5;-;-;0.0;10
TAE;2024031711;11.7;-;-;0.0;9
TAE;2024031712;12.6;-;-;0.0;9
TAE;2024031713;13.1;-;-;0.0;9
TAE;2024031714;13.1;-;-;0.0;8
TAE;2024031715;12.9;-;-;0.0;5
TAE;2024031716;12.4;-;-;0.0;2
TAE;2024031717;11.7;-;-;0.0;1
TAE;2024031718;10.9;-;-;0.0;0
TAE;2024031719;10.1;-;-;0.0;0
TAE;2024031720;9.4;-;-;0.0;0
TAE;2024031721;8.8;-;-;0.0;0
TAE;2024031722;8.2;-;-;0.0;0
TAE;2024031723;7.8;-;-;0.0;0
TAE;2024031800;7.3;13.5;6.4;0.0;0
TAE;2024031801;6.9;-;-;0.0;0
TAE;2024031802;6.6;-;-;0.0;0
TAE;2024031803;6.4;-;-;0.0;0
TAE;2024031804;6.5;-;-;0.0;0
TAE;2024031805;6.9;-;-;0.0;0
TAE;2024031806;7.6;-;-;0.0;0
TAE;2024031807;8.6;-;-;0.0;0
TAE;2024031808;9.6;-;-;0.0;1
TAE;2024031809;10.7;-;-;0.0;2
TAE;2024031810;11.7;-;-;0.0;4
TAE;2024031811;12.6;-;-;0.0;4
TAE;2024031812;13.2;-;-;0.0;4
TAE;2024031813;13.5;-;-;0.0;4
TAE;2024031814;13.5;-;-;0.0;5
TAE;2024031815;13.2;-;-;0.0;7
TAE;2024031816;12.6;-;-;0.0;7
TAE;2024031817;11.9;-;-;0.0;4
TAE;2024031818;11.0;-;-;0.0;3
TAE;2024031819;10.1;-;-;0.0;0
TAE;2024031820;9.2;-;-;0.0;0
TAE;2024031821;8.4;-;-;0.0;0
TAE;2024031822;7.7;-;-;0.0;0
TAE;2024031823;7.0;-;-;0.0;0
TAE;2024031900;6.3;14.4;4.2;0.0;0
TAE;2024031901;5.6;-;-;0.0;0
TAE;2024031902;4.9;-;-;0.0;0
TAE;2024031903;4.4;-;-;0.0;0
TAE;2024031904;4.2;-;-;0.0;0
TAE;2024031905;4.6;-;-;0.0;0
TAE;2024031906;5.5;-;-;0.0;0
TAE;2024031907;6.9;-;-;0.0;8
TAE;2024031908;8.5;-;-;0.0;10
TAE;2024031909;10.1;-;-;0.0;9
TAE;2024031910;11.6;-;-;0.0;8
TAE;2024031911;12.8;-;-;0.0;15
TAE;2024031912;13.7;-;-;0.0;24
TAE;2024031913;14.3;-;-;0.0;28
TAE;2024031914;14.4;-;-;0.0;36
TAE;2024031915;14.0;-;-;0.0;38
TAE;2024031916;13.3;-;-;0.0;27
TAE;2024031917;12.3;-;-;0.0;18
TAE;2024031918;11.0;-;-;0.0;8
TAE;2024031919;9.6;-;-;0.0;0
TAE;2024031920;8.3;-;-;0.0;0
TAE;2024031921;7.1;-;-;0.0;0
TAE;2024031922;6.0;-;-;0.0;0
TAE;2024031923;5.1;-;-;0.0;0
TAE;2024032000;4.4;15.0;2.9;0.0;0
TAE;2024032001;3.7;-;-;0.0;0
TAE;2024032002;3.2;-;-;0.0;0
TAE;2024032003;2.9;-;-;0.0;0
TAE;2024032004;3.0;-;-;0.0;0
TAE;2024032005;3.6;-;-;0.0;0
TAE;2024032006;4.7;-;-;0.0;0
TAE;2024032007;6.3;-;-;0.0;26
TAE;2024032008;8.2;-;-;0.0;25
TAE;2024032009;10.2;-;-;0.0;28
TAE;2024032010;12.0;-;-;0.0;33
TAE;2024032011;13.5;-;-;0.0;32
TAE;2024032012;14.5;-;-;0.0;34
TAE;2024032013;15.0;-;-;0.0;36
TAE;2024032014;14.9;-;-;0.0;31
TAE;2024032015;14.4;-;-;0.0;26
TAE;2024032016;13.6;-;-;0.0;19
TAE;2024032017;12.5;-;-;0.0;9
TAE;2024032018;11.2;-;-;0.0;2
TAE;2024032019;9.9;-;-;0.0;0
TAE;2024032020;8.7;-;-;0.0;0
TAE;2024032021;7.6;-;-;0.0;0
TAE;2024032022;6.7;-;-;0.0;0
TAE;2024032023;5.9;-;-;0.0;0
TAE;2024032100;5.1;14.7;3.6;0.0;0
TAE;2024032101;4.4;-;-;0.0;0
TAE;2024032102;3.9;-;-;0.0;0
TAE;2024032103;3.6;-;-;0.0;0
TAE;2024032104;3.7;-;-;0.0;0
TAE;2024032105;4.2;-;-;0.0;0
TAE;2024032106;5.2;-;-;0.0;0
TAE;2024032107;6.6;-;-;0.0;16
TAE;2024032108;8.3;-;-;0.0;22
TAE;2024032109;10.1;-;-;0.0;23
TAE;2024032110;11.8;-;-;0.0;21
TAE;2024032111;13.2;-;-;0.0;21
TAE;2024032112;14.2;-;-;0.0;20
TAE;2024032113;14.7;-;-;0.0;18
TAE;2024032114;14.7;-;-;0.0;19
TAE;2024032115;14.1;-;-;0.0;18
TAE;2024032116;13.2;-;-;0.0;13
TAE;2024032117;12.1;-;-;0.0;6
TAE;2024032118;10.7;-;-;0.0;2
TAE;2024032119;9.4;-;-;0.0;0
TAE;2024032120;8.2;-;-;0.0;0
TAE;2024032121;7.1;-;-;0.0;0
TAE;2024032122;6.2;-;-;0.0;0
TAE;2024032123;5.4;-;-;0.0;0
TAE;2024032200;4.7;14.5;3.3;0.0;0
BAS;2024031500;10.1;16.7;8.9;0.0;0
BAS;2024031501;9.9;-;-;0.0;0
BAS;2024031502;9.4;-;-;0.2;0
BAS;2024031503;9.0;-;-;0.0;0
BAS;2024031504;8.9;-;-;0.0;0
BAS;2024031505;9.0;-;-;0.9;0
BAS;2024031506;9.5;-;-;0.0;0
BAS;2024031507;10.3;-;-;0.0;23
BAS;2024031508;11.6;-;-;0.0;21
BAS;2024031509;12.8;-;-;0.0;10
BAS;2024031510;14.0;-;-;0.0;2
BAS;2024031511;15.1;-;-;0.0;3
BAS;2024031512;15.9;-;-;0.0;5
BAS;2024031513;16.5;-;-;0.0;7
BAS;2024031514;16.7;-;-;0.0;8
BAS;2024031515;16.6;-;-;0.0;7
BAS;2024031516;16.1;-;-;0.0;5
BAS;2024031517;15.3;-;-;0.0;6
BAS;2024031518;14.2;-;-;0.0;0
BAS;2024031519;13.1;-;-;0.0;0
BAS;2024031520;12.1;-;-;0.0;0
BAS;2024031521;11.2;-;-;0.0;0
BAS;2024031522;10.5;-;-;0.0;0
BAS;2024031523;10.0;-;-;0.0;0
BAS;2024031600;9.7;15.0;5.8;0.0;0
BAS;2024031601;9.4;-;-;0.0;0
BAS;2024031602;9.2;-;-;0.0;0
BAS;2024031603;9.1;-;-;0.0;0
BAS;2024031604;9.1;-;-;0.0;0
BAS;2024031605;9.4;-;-;0.0;0
BAS;2024031606;9.8;-;-;0.0;0
BAS;2024031607;10.4;-;-;0.0;9
BAS;2024031608;11.2;-;-;0.0;10
BAS;2024031609;12.1;-;-;0.0;12
BAS;2024031610;13.0;-;-;0.0;12
BAS;2024031611;13.9;-;-;0.0;11
BAS;2024031612;14.6;-;-;0.0;12
BAS;2024031613;15.0;-;-;0.0;17
BAS;2024031614;15.0;-;-;0.0;21
BAS;2024031615;14.6;-;-;0.0;24
BAS;2024031616;13.7;-;-;0.0;29
BAS;2024031617;12.5;-;-;0.0;31
BAS;2024031618;11.2;-;-;0.0;0
BAS;2024031619;9.8;-;-;0.0;0
BAS;2024031620;8.5;-;-;0.0;0
BAS;2024031621;7.4;-;-;0.0;0
BAS;2024031622;6.5;-;-;0.0;0
BAS;2024031623;5.8;-;-;0.0;0
BAS;2024031700;5.2;14.8;4.3;0.0;0
BAS;2024031701;4.7;-;-;0.0;0
BAS;2024031702;4.4;-;-;0.0;0
BAS;2024031703;4.3;-;-;0.0;0
BAS;2024031704;4.5;-;-;0.0;0
BAS;2024031705;5.0;-;-;0.0;0
BAS;2024031706;5.9;-;-;0.0;0
BAS;2024031707;7.2;-;-;0.0;3
BAS;2024031708;8.7;-;-;0.0;5
BAS;2024031709;10.3;-;-;0.0;8
BAS;2024031710;11.8;-;-;0.0;9
BAS;2024031711;13.1;-;-;0.0;9
BAS;2024031712;14.1;-;-;0.0;8
BAS;2024031713;14.6;-;-;0.0;6
BAS;2024031714;14.8;-;-;0.0;6
BAS;2024031715;14.7;-;-;0.0;7
BAS;2024031716;14.2;-;-;0.0;6
BAS;2024031717;13.5;-;-;0.0;3
BAS;2024031718;12.7;-;-;0.0;0
BAS;2024031719;11.8;-;-;0.0;0
BAS;2024031720;11.0;-;-;0.0;0
BAS;2024031721;10.2;-;-;0.0;0
BAS;2024031722;9.5;-;-;0.0;0
BAS;2024031723;9.0;-;-;0.0;0
BAS;2024031800;8.5;15.1;7.6;0.0;0
BAS;2024031801;8.1;-;-;0.0;0
BAS;2024031802;7.7;-;-;0.0;0
BAS;2024031803;7.6;-;-;0.0;0
BAS;2024031804;7.7;-;-;0.0;0
BAS;2024031805;8.0;-;-;0.0;0
BAS;2024031806;8.8;-;-;0.0;0
BAS;2024031807;9.8;-;-;0.0;0
BAS;2024031808;11.0;-;-;0.0;1
BAS;2024031809;12.2;-;-;0.0;3
BAS;2024031810;13.3;-;-;0.0;5
BAS;2024031811;14.2;-;-;0.0;6
BAS;2024031812;14.8;-;-;0.0;8
BAS;2024031813;15.1;-;-;0.0;7
BAS;2024031814;15.1;-;-;0.0;8
BAS;2024031815;14.8;-;-;0.0;10
BAS;2024031816;14.2;-;-;0.0;13
BAS;2024031817;13.4;-;-;0.0;14
BAS;2024031818;12.5;-;-;0.0;0
BAS;2024031819;11.6;-;-;0.0;0
BAS;2024031820;10.7;-;-;0.0;0
BAS;2024031821;9.9;-;-;0.0;0
BAS;2024031822;9.1;-;-;0.0;0
BAS;2024031823;8.4;-;-;0.0;0
BAS;2024031900;7.8;16.8;6.8;0.0;0
BAS;2024031901;7.4;-;-;0.0;0
BAS;2024031902;7.0;-;-;0.0;0
BAS;2024031903;6.8;-;-;0.0;0
BAS;2024031904;6.8;-;-;0.0;0
BAS;2024031905;7.2;-;-;0.0;0
BAS;2024031906;7.9;-;-;0.0;0
BAS;2024031907;9.0;-;-;0.0;0
BAS;2024031908;10.3;-;-;0.0;15
BAS;2024031909;11.9;-;-;0.0;19
BAS;2024031910;13.4;-;-;0.0;21
BAS;2024031911;14.8;-;-;0.0;27
BAS;2024031912;15.9;-;-;0.0;30
BAS;2024031913;16.6;-;-;0.0;24
BAS;2024031914;16.8;-;-;0.0;17
BAS;2024031915;16.4;-;-;0.0;16
BAS;2024031916;15.6;-;-;0.0;17
BAS;2024031917;14.4;-;-;0.0;20
BAS;2024031918;13.0;-;-;0.0;1
BAS;2024031919;11.5;-;-;0.0;0
BAS;2024031920;10.2;-;-;0.0;0
BAS;2024031921;9.0;-;-;0.0;0
BAS;2024031922;8.1;-;-;0.0;0
BAS;2024031923;7.3;-;-;0.0;0
BAS;2024032000;6.7;16.8;5.7;0.0;0
BAS;2024032001;6.3;-;-;0.0;0
BAS;2024032002;5.9;-;-;0.0;0
BAS;2024032003;5.7;-;-;0.0;0
BAS;2024032004;5.8;-;-;0.0;0
BAS;2024032005;6.3;-;-;0.0;0
BAS;2024032006;7.3;-;-;0.0;2
BAS;2024032007;8.8;-;-;0.0;21
BAS;2024032008;10.5;-;-;0.0;25
BAS;2024032009;12.3;-;-;0.0;33
BAS;2024032010;14.1;-;-;0.0;32
BAS;2024032011;15.4;-;-;0.0;26
BAS;2024032012;16.4;-;-;0.0;23
BAS;2024032013;16.8;-;-;0.0;22
BAS;2024032014;16.6;-;-;0.0;19
BAS;2024032015;16.1;-;-;0.0;18
BAS;2024032016;15.1;-;-;0.0;14
BAS;2024032017;13.9;-;-;0.0;7
BAS;2024032018;12.7;-;-;0.0;2
BAS;2024032019;11.4;-;-;0.0;0
BAS;2024032020;10.2;-;-;0.0;0
BAS;2024032021;9.2;-;-;0.0;0
BAS;2024032022;8.4;-;-;0.0;0
BAS;2024032023;7.8;-;-;0.0;0
BAS;2024032100;7.2;15.8;6.3;0.0;0
BAS;2024032101;6.8;-;-;0.0;0
BAS;2024032102;6.4;-;-;0.0;0
BAS;2024032103;6.3;-;-;0.0;0
BAS;2024032104;6.4;-;-;0.0;0
BAS;2024032105;6.8;-;-;0.0;0
BAS;2024032106;7.6;-;-;0.0;4
BAS;2024032107;8.8;-;-;0.0;7
BAS;2024032108;10.2;-;-;0.0;11
BAS;2024032109;11.8;-;-;0.0;16
BAS;2024032110;13.2;-;-;0.0;17
BAS;2024032111;14.5;-;-;0.0;15
BAS;2024032112;15.4;-;-;0.0;11
BAS;2024032113;15.8;-;-;0.0;11
BAS;2024032114;15.8;-;-;0.0;12
BAS;2024032115;15.3;-;-;0.0;13
BAS;2024032116;14.4;-;-;0.0;10
BAS;2024032117;13.2;-;-;0.0;5
BAS;2024032118;12.0;-;-;0.0;3
BAS;2024032119;10.7;-;-;0.0;0
BAS;2024032120;9.6;-;-;0.0;0
BAS;2024032121;8.6;-;-;0.0;0
BAS;2024032122;7.7;-;-;0.0;0
BAS;2024032123;7.1;-;-;0.0;0
BAS;2024032200;6.5;15.9;5.3;0.0;0
BER;2024031500;8.6;15.5;7.5;0.0;0
BER;2024031501;8.6;-;-;0.0;0
BER;2024031502;8.1;-;-;0.0;0
BER;2024031503;7.7;-;-;0.0;0
BER;2024031504;7.5;-;-;0.3;0
BER;2024031505;7.6;-;-;0.0;0
BER;2024031506;8.1;-;-;0.3;0
BER;2024031507;8.8;-;-;0.0;6
BER;2024031508;10.2;-;-;0.0;8
BER;2024031509;11.6;-;-;0.0;9
BER;2024031510;12.9;-;-;0.0;9
BER;2024031511;14.0;-;-;0.0;8
BER;2024031512;14.9;-;-;0.0;4
BER;2024031513;15.4;-;-;0.0;4
BER;2024031514;15.5;-;-;0.0;7
BER;2024031515;15.3;-;-;0.0;6
BER;2024031516;14.7;-;-;0.0;9
BER;2024031517;13.8;-;-;0.0;11
BER;2024031518;12.7;-;-;0.0;4
BER;2024031519;11.5;-;-;0.0;0
BER;2024031520;10.4;-;-;0.0;0
BER;2024031521;9.5;-;-;0.0;0
BER;2024031522;8.8;-;-;0.0;0
BER;2024031523;8.2;-;-;0.0;0
BER;2024031600;7.9;14.3;5.0;0.0;0
BER;2024031601;7.6;-;-;0.0;0
BER;2024031602;7.5;-;-;0.0;0
BER;2024031603;7.5;-;-;0.0;0
BER;2024031604;7.6;-;-;0.0;0
BER;2024031605;8.0;-;-;0.0;0
BER;2024031606;8.5;-;-;0.0;0
BER;2024031607;9.3;-;-;0.0;7
BER;2024031608;10.2;-;-;0.0;8
BER;2024031609;11.2;-;-;0.0;12
BER;2024031610;12.3;-;-;0.0;15
BER;2024031611;13.2;-;-;0.0;16
BER;2024031612;13.9;-;-;0.0;16
BER;2024031613;14.3;-;-;0.0;20
BER;2024031614;14.2;-;-;0.0;23
BER;2024031615;13.7;-;-;0.0;23
BER;2024031616;12.8;-;-;0.0;27
BER;2024031617;11.6;-;-;0.0;33
BER;2024031618;10.2;-;-;0.0;24
BER;2024031619;8.9;-;-;0.0;0
BER;2024031620;7.7;-;-;0.0;0
BER;2024031621;6.7;-;-;0.0;0
BER;2024031622;5.8;-;-;0.0;0
BER;2024031623;5.0;-;-;0.0;0
BER;2024031700;4.3;13.3;2.4;0.0;0
BER;2024031701;3.6;-;-;0.0;0
BER;2024031702;2.9;-;-;0.0;0
BER;2024031703;2.5;-;-;0.0;0
BER;2024031704;2.4;-;-;0.0;0
BER;2024031705;2.9;-;-;0.0;0
BER;2024031706;3.8;-;-;0.0;0
BER;2024031707;5.2;-;-;0.0;2
BER;2024031708;6.9;-;-;0.0;5
BER;2024031709;8.6;-;-;0.0;8
BER;2024031710;10.1;-;-;0.0;9
BER;2024031711;11.5;-;-;0.0;9
BER;2024031712;12.5;-;-;0.0;9
BER;2024031713;13.1;-;-;0.0;9
BER;2024031714;13.3;-;-;0.0;8
BER;2024031715;13.2;-;-;0.0;7
BER;2024031716;12.8;-;-;0.0;5
BER;2024031717;12.1;-;-;0.0;2
BER;2024031718;11.2;-;-;0.0;0
BER;2024031719;10.2;-;-;0.0;0
BER;2024031720;9.2;-;-;0.0;0
BER;2024031721;8.3;-;-;0.0;0
BER;2024031722;7.5;-;-;0.0;0
BER;2024031723;6.9;-;-;0.0;0
BER;2024031800;6.5;13.0;5.7;0.0;0
BER;2024031801;6.1;-;-;0.0;0
BER;2024031802;5.8;-;-;0.0;0
BER;2024031803;5.7;-;-;0.0;0
BER;2024031804;5.8;-;-;0.0;0
BER;2024031805;6.3;-;-;0.0;0
BER;2024031806;7.1;-;-;0.0;0
BER;2024031807;8.1;-;-;0.0;1
BER;2024031808;9.3;-;-;0.0;2
BER;2024031809;10.5;-;-;0.0;3
BER;2024031810;11.5;-;-;0.0;5
BER;2024031811;12.3;-;-;0.0;6
BER;2024031812;12.8;-;-;0.0;7
BER;2024031813;13.0;-;-;0.0;6
BER;2024031814;12.9;-;-;0.0;5
BER;2024031815;12.5;-;-;0.0;6
BER;2024031816;12.0;-;-;0.0;7
BER;2024031817;11.2;-;-;0.0;8
BER;2024031818;10.3;-;-;0.0;6
BER;2024031819;9.4;-;-;0.0;0
BER;2024031820;8.4;-;-;0.0;0
BER;2024031821;7.5;-;-;0.0;0
BER;2024031822;6.6;-;-;0.0;0
BER;2024031823;5.8;-;-;0.0;0
BER;2024031900;5.2;14.9;4.1;0.0;0
BER;2024031901;4.6;-;-;0.0;0
BER;2024031902;4.2;-;-;0.0;0
BER;2024031903;4.1;-;-;0.0;0
BER;2024031904;4.2;-;-;0.0;0
BER;2024031905;4.8;-;-;0.0;0
BER;2024031906;5.9;-;-;0.0;0
BER;2024031907;7.3;-;-;0.0;8
BER;2024031908;9.0;-;-;0.0;8
BER;2024031909;10.7;-;-;0.0;10
BER;2024031910;12.3;-;-;0.0;14
BER;2024031911;13.6;-;-;0.0;19
BER;2024031912;14.4;-;-;0.0;20
BER;2024031913;14.9;-;-;0.0;26
BER;2024031914;14.8;-;-;0.0;22
BER;2024031915;14.4;-;-;0.0;18
BER;2024031916;13.6;-;-;0.0;18
BER;2024031917;12.6;-;-;0.0;13
BER;2024031918;11.3;-;-;0.0;12
BER;2024031919;10.0;-;-;0.0;0
BER;2024031920;8.7;-;-;0.0;0
BER;2024031921;7.5;-;-;0.0;0
BER;2024031922;6.6;-;-;0.0;0
BER;2024031923;5.8;-;-;0.0;0
BER;2024032000;5.1;15.0;3.9;0.0;0
BER;2024032001;4.6;-;-;0.0;0
BER;2024032002;4.1;-;-;0.0;0
BER;2024032003;3.9;-;-;0.0;0
BER;2024032004;3.9;-;-;0.0;0
BER;2024032005;4.4;-;-;0.0;0
BER;2024032006;5.3;-;-;0.0;0
BER;2024032007;6.6;-;-;0.0;12
BER;2024032008;8.3;-;-;0.0;21
BER;2024032009;10.1;-;-;0.0;28
BER;2024032010;11.9;-;-;0.0;29
BER;2024032011;13.3;-;-;0.0;26
BER;2024032012;14.4;-;-;0.0;27
BER;2024032013;15.0;-;-;0.0;27
BER;2024032014;15.0;-;-;0.0;23
BER;2024032015;14.7;-;-;0.0;22
BER;2024032016;13.9;-;-;0.0;20
BER;2024032017;12.8;-;-;0.0;12
BER;2024032018;11.6;-;-;0.0;5
BER;2024032019;10.4;-;-;0.0;0
BER;2024032020;9.1;-;-;0.0;0
BER;2024032021;8.1;-;-;0.0;0
BER;2024032022;7.1;-;-;0.0;0
BER;2024032023;6.3;-;-;0.0;0
BER;2024032100;5.6;14.7;4.3;0.0;0
BER;2024032101;5.0;-;-;0.0;0
BER;2024032102;4.5;-;-;0.0;0
BER;2024032103;4.3;-;-;0.0;0
BER;2024032104;4.4;-;-;0.0;0
BER;2024032105;5.0;-;-;0.0;0
BER;2024032106;5.9;-;-;0.0;0
BER;2024032107;7.2;-;-;0.0;7
BER;2024032108;8.8;-;-;0.0;11
BER;2024032109;10.4;-;-;0.0;15
BER;2024032110;12.0;-;-;0.0;18
BER;2024032111;13.3;-;-;0.0;22
BER;2024032112;14.2;-;-;0.0;23
BER;2024032113;14.7;-;-;0.0;23
BER;2024032114;14.7;-;-;0.0;23
BER;2024032115;14.2;-;-;0.0;21
